Date,Country,LocationName,SpeciesCode,DuckCount
2023/03/20,Hungary,"Auto selected 47.43282, 19.13687",mallar3,2
2023/03/21,Hungary,River Danube-Kolonics György-sétány--Ráckevei-Soroksári Duna,mallar3,9
2023/03/22,Hungary,Selyemréti Tanösvény--Ócsa,mallar3,2
2023/03/23,Hungary,Nyulas-Erdőtelek--Kiskőrös,mallar3,5
2023/03/24,Hungary,Borsodi-dűlő--Fertőújlak,mallar3,20
2023/03/25,Hungary,Városliget Park,mallar3,30
2023/03/26,Hungary,Selyemréti Tanösvény--Ócsa,mallar3,4
2023/03/27,Hungary,"Bajdázó, Szokolya, HU (47,898, 18,98)",mallar3,4
2023/03/28,Hungary,"Duna 1688, Verőce, HU (47,821, 19,026)",mallar3,5
2023/03/29,Hungary,Álom-hegyi Reservoir--Veresegyház,mallar3,8
2023/03/30,Hungary,Felső Duna part-Soroksári Duna--River Danube,mallar3,5
2023/03/31,Hungary,Miklosi I.es szamu horgasz-tó,mallar3,8
2024/03/01,Hungary,Csaj-tó,mallar3,1
2024/03/02,Hungary,Dongér-tó Observation Tower--Pusztaszer,mallar3,1
2024/03/03,Hungary,Nocmig - Ráckeve,mallar3,1
2024/03/04,Hungary,"Taksony, HU (47,311, 19,092)",mallar3,2
2024/03/05,Hungary,"19 Tulipán utca, Százhalombatta, HU (47,32, 18,931)",mallar3,2
2024/03/06,Hungary,Felső Duna part-Soroksári Duna--River Danube,mallar3,7
2024/03/07,Hungary,River Danube--Váci Rév,mallar3,1
2024/03/08,Hungary,Pesterzsébet Újtelepi Parkerdő,mallar3,1
2024/03/09,Hungary,Árasztás-Apaj,mallar3,1
2024/03/10,Hungary,Sándor-halma kilátótorony on the Kunpeszér Road south of Bugyi,mallar3,100
2024/03/11,Hungary,Dongér-tó Observation Tower--Pusztaszer,mallar3,10
2024/03/12,Hungary,Fancsikai tavak (forested lakes) és erdőspuszták--Debrecen,mallar3,8
2024/03/13,Hungary,Selyemréti Tanösvény--Ócsa,mallar3,2
2024/03/14,Hungary,Vesszős-szék,mallar3,1
2024/03/15,Hungary,TakiLak - Ráckeve,mallar3,1
2024/03/16,Hungary,Vesszős-szék,mallar3,1
2024/03/17,Hungary,"Magyarhertelend, HU (46,199, 18,177)",mallar3,1
2024/03/18,Hungary,Dongér-tó Observation Tower--Pusztaszer,mallar3,1
2024/03/19,Hungary,Felső Duna part-Soroksári Duna--River Danube,mallar3,7
2024/03/20,Hungary,Dongér-tó Observation Tower--Pusztaszer,mallar3,1
2024/03/21,Hungary,Felső Duna part-Soroksári Duna--River Danube,mallar3,6
2024/03/22,Hungary,River Danube-Ártéri Tanösvény--Vác,mallar3,22
2024/03/23,Hungary,"Grasslands NE of Hosszúhát 47.12774, 19.21059",mallar3,4
2024/03/24,Hungary,Margitsziget,mallar3,3
2024/03/25,Hungary,Pesterzsébet Újtelepi Parkerdő,mallar3,3
2024/03/26,Hungary,Gőtés-tó,mallar3,11
2024/03/27,Hungary,River Danube area--Kismaros-Verőce,mallar3,7
2024/03/28,Hungary,Dongér-tó Observation Tower--Pusztaszer,mallar3,3
2024/03/29,Hungary,"Templomkert, Verőce, HU (47,825, 19,037)",mallar3,1
2024/03/30,Hungary,TakiLak - Ráckeve,mallar3,1
2024/03/31,Hungary,"Alsó-Cebe --Kiskőrös, HU (46,618, 19,302)",mallar3,1
2020/03/01,Croatia,Pisarovina fish pond,mallar3,1
2020/03/04,Croatia,Sisak - Stari,mallar3,40
2020/03/05,Croatia,NP Plitvice Lakes--Lower lakes/Kozjak north,mallar3,1
2020/03/07,Croatia,Zagreb--Retencija Blato,mallar3,2
2020/03/08,Croatia,PP Lonjsko Polje -- Mužilovčica Floodplain,mallar3,1
2020/03/10,Croatia,Zagreb--Retencija Blato,mallar3,14
2020/03/11,Croatia,Sava river (Samoborski Otok),mallar3,2
2020/03/14,Croatia,Sisak - Ciglarske grabe,mallar3,10
2020/03/15,Croatia,Ivanić-Grad - Bajeri - ribnjaci i bliža okolica,mallar3,1
2020/03/16,Croatia,IZLIV,mallar3,30
2020/03/18,Croatia,Zagreb--Retencija Blato,mallar3,1
2020/03/19,Croatia,Jezero Cice--Velika Gorica,mallar3,2
2020/03/20,Croatia,Zagreb--Retencija Blato,mallar3,1
2020/03/21,Croatia,Trstenik beach--Split,mallar3,2
2020/03/30,Croatia,Trstenik beach--Split,mallar3,1
2020/03/31,Croatia,Sisak - Stari,mallar3,10
2021/03/01,Croatia,Ivanić-Grad - Bajeri - ribnjaci i bliža okolica,mallar3,12
2021/03/02,Croatia,Bundek Park,mallar3,12
2021/03/03,Croatia,Zagreb--Retencija Blato,mallar3,22
2021/03/04,Croatia,Jarun,mallar3,1
2021/03/05,Croatia,Nin--Saltpan,mallar3,1
2021/03/06,Croatia,Zagreb--Retencija Blato,mallar3,1
2021/03/07,Croatia,"6005, Pag HR-County of Zadar 44.36347, 15.16719",mallar3,1
2021/03/08,Croatia,"57-55 Ulica Vladimira Nazora, Pisarovina, Zagrebačka županija, HR (45,56, 15,859)",mallar3,1
2021/03/09,Croatia,Savski kamenji (River Sava)--Zagreb,mallar3,2
2021/03/10,Croatia,Sisak - Novi,mallar3,2
2021/03/11,Croatia,Sisak - Stari,mallar3,5
2021/03/12,Croatia,Sisak - Ciglarske grabe,mallar3,12
2021/03/13,Croatia,Stupnički lug,mallar3,3
2021/03/15,Croatia,Zagreb--Retencija Blato,mallar3,1
2021/03/16,Croatia,Bundek Park,mallar3,15
2021/03/17,Croatia,Savski nasip--Poloj,mallar3,4
2021/03/18,Croatia,Sisak - Stari,mallar3,8
2021/03/19,Croatia,Park Maksimir--Zagreb,mallar3,32
2021/03/20,Croatia,Omis reedbeds,mallar3,5
2021/03/21,Croatia,Sisak - Stari,mallar3,11
2021/03/22,Croatia,Zagreb--Retencija Blato,mallar3,1
2021/03/23,Croatia,Bundek Park,mallar3,19
2021/03/24,Croatia,Sisak - Ciglarske grabe,mallar3,6
2021/03/25,Croatia,Ribnjak Rakitje,mallar3,8
2021/03/26,Croatia,Savica lakes--Zagreb,mallar3,17
2021/03/27,Croatia,Sisak - Ciglarske grabe,mallar3,10
2021/03/28,Croatia,Ivanić-Grad - Donji Šarampov - ekonomsko dvorište,mallar3,1
2021/03/29,Croatia,Zagreb--Retencija Blato,mallar3,1
2021/03/30,Croatia,Ivanić-Grad - poduzetnički inkubator,mallar3,1
2021/03/31,Croatia,Zagreb--Retencija Blato,mallar3,1
2022/03/01,Croatia,Bundek Park,mallar3,21
2022/03/02,Croatia,Mirna River mouth,mallar3,1
2022/03/03,Croatia,Ivanić-Grad - Bajeri - ribnjaci i bliža okolica,mallar3,20
2022/03/04,Croatia,Ormoško jezero,mallar3,16
2022/03/05,Croatia,Sisak - Ciglarske grabe,mallar3,12
2022/03/06,Croatia,Park Maksimir--Zagreb,mallar3,5
2022/03/07,Croatia,Savica lakes--Zagreb,mallar3,39
2022/03/08,Croatia,Ivanić-Grad - Bajeri - ribnjaci i bliža okolica,mallar3,26
2022/03/09,Croatia,Savica lakes--Zagreb,mallar3,37
2022/03/10,Croatia,Zagreb--Retencija Blato,mallar3,1
2022/03/11,Croatia,"17 Jezero Sabljaci, Ogulin, Karlovačka županija, HR (45.23, 15.228)",mallar3,1
2022/03/12,Croatia,Sisak - Ciglarske grabe,mallar3,29
2022/03/13,Croatia,Mirna River mouth,mallar3,1
2022/03/14,Croatia,"Vladimira Nazora, Pisarovina HR-County of Zagreb 45.55879, 15.85932",mallar3,6
2022/03/15,Croatia,Bundek Park,mallar3,26
2022/03/16,Croatia,Kanala otpadnih voda,mallar3,6
2022/03/17,Croatia,Park Maksimir--Zagreb,mallar3,63
2022/03/18,Croatia,PP Vransko jezero--Boardwalk,mallar3,1
2022/03/19,Croatia,Lake Šoderica,mallar3,1
2022/03/20,Croatia,Zagreb--Jezero Jarun,mallar3,8
2022/03/21,Croatia,"57-55 Ulica Vladimira Nazora, Pisarovina, Zagrebačka županija, HR (45,56, 15,859)",mallar3,1
2022/03/22,Croatia,Bundek Park,mallar3,9
2022/03/23,Croatia,Gornji Vukšinac,mallar3,18
2022/03/24,Croatia,Zagreb--Retencija Blato,mallar3,1
2022/03/25,Croatia,Krašograd,mallar3,1
2022/03/26,Croatia,Odranski Obrež,mallar3,7
2022/03/27,Croatia,"Fuzine Gornje Selo, Bajersko Jezero (Lake Bajer)--Fuzine",mallar3,1
2022/03/28,Croatia,Otok Samoborski,mallar3,3
2022/03/29,Croatia,NP Plitvice Lakes--General area around lakes,mallar3,2
2022/03/30,Croatia,Zagreb--Retencija Blato,mallar3,1
2023/03/01,Croatia,Park Maksimir--Zagreb,mallar3,36
2023/03/02,Croatia,Bundek Park,mallar3,6
2023/03/03,Croatia,Pp Vransko Jezero--Naplavne Livade,mallar3,2
2023/03/04,Croatia,Sisak - Stari grad (šuma),mallar3,2
2023/03/05,Croatia,Posedarje--Crkva sv. Duh,mallar3,7
2023/03/06,Croatia,Ivanić-Grad - Bajeri - ribnjaci i bliža okolica,mallar3,19
2023/03/07,Croatia,Park Maksimir--Zagreb,mallar3,11
2023/03/08,Croatia,Tarno,mallar3,2
2023/03/09,Croatia,Ribnjak Jastrebarsko,mallar3,2
2023/03/10,Croatia,Mirna River mouth,mallar3,1
2023/03/11,Croatia,Park Maksimir--Zagreb,mallar3,14
2023/03/12,Croatia,Kamenolom „KostelićI”,mallar3,3
2023/03/13,Croatia,Bešlinec,mallar3,3
2023/03/14,Croatia,Park V. Majera,mallar3,2
2023/03/15,Croatia,Ivanić-Grad - Donji Šarampov - ekonomsko dvorište,mallar3,15
2023/03/16,Croatia,Ivanić-Grad - Donji Šarampov - Žutica sjever,mallar3,4
2023/03/17,Croatia,Zagreb - retencija Blato - zapad,mallar3,3
2023/03/18,Croatia,Zagreb - park Maksimir,mallar3,2
2023/03/19,Croatia,Park Maksimir--Zagreb,mallar3,10
2023/03/20,Croatia,Zagreb--Retencija Blato,mallar3,37
2023/03/21,Croatia,Savica lakes--Zagreb,mallar3,1
2023/03/22,Croatia,Dinjiška Salt Pans--Bartol,mallar3,3
2023/03/23,Croatia,PP Vransko jezero--Boardwalk,mallar3,2
2023/03/24,Croatia,Ribnjak Jastrebarsko,mallar3,1
2023/03/25,Croatia,Velo Blato Reserve (general area),mallar3,3
2023/03/26,Croatia,Sava river (Samoborski Otok),mallar3,2
2023/03/27,Croatia,PP Vransko jezero--Boardwalk,mallar3,20
2023/03/28,Croatia,"Goričica dumpyard, Sisak",mallar3,1
2023/03/29,Croatia,Ivanić-Grad - poduzetnički inkubator,mallar3,10
2023/03/30,Croatia,Rijeka--Fiumara,mallar3,2
2023/03/31,Croatia,Mirna River mouth,mallar3,10
2024/03/01,Croatia,Park Maksimir--Zagreb,mallar3,29
2024/03/02,Croatia,Park Maksimir--Zagreb,mallar3,37
2024/03/03,Croatia,"Sopot (archaeological site), Vinkovci",mallar3,2
2024/03/04,Croatia,Mozaici poljoprivrednih površina Kupinečki Kraljevec,mallar3,1
2024/03/05,Croatia,Bundek Park,mallar3,20
2024/03/06,Croatia,Posavski Bregi - kanal - zapad,mallar3,7
2024/03/07,Croatia,Posavski bregi - polja - zapad,mallar3,13
2024/03/08,Croatia,NP Plitvice Lakes--Lower lakes/Kozjak north,mallar3,4
2024/03/09,Croatia,Petrinja--Zvirište pond,mallar3,5
2024/03/10,Croatia,Savica I.,mallar3,2
2024/03/12,Croatia,Ivanić-Grad - Donji Šarampov - ekonomsko dvorište,mallar3,1
2024/03/13,Croatia,Zagreb--Jezero Jarun,mallar3,2
2024/03/14,Croatia,Ivanić-Grad - Donji Šarampov - polja istok,mallar3,13
2024/03/15,Croatia,"Vukovar, Croatia",mallar3,6
2024/03/17,Croatia,PP Vransko jezero--Boardwalk,mallar3,8
2024/03/18,Croatia,NP Plitvice Lakes--Lower lakes/Kozjak north,mallar3,8
2024/03/19,Croatia,NP Plitvice Lakes--south Kozjak lake and forest,mallar3,1
2024/03/20,Croatia,Zenta,mallar3,5
2024/03/21,Croatia,Pantan Special reserve--Divulje,mallar3,18
2024/03/22,Croatia,Pantan Special reserve--Divulje,mallar3,20
2024/03/23,Croatia,Punta Salvore--Savudrija,mallar3,3
2024/03/24,Croatia,Park Maksimir--Zagreb,mallar3,12
2024/03/25,Croatia,PP Vransko jezero--Boardwalk,mallar3,2
2024/03/26,Croatia,Petrinja--Zvirište pond,mallar3,11
2024/03/27,Croatia,"Banja Lake, Vinkovci",mallar3,12
2024/03/28,Croatia,Zagreb--Retencija Blato,mallar3,22
2024/03/29,Croatia,Mirna River mouth,mallar3,11
2024/03/30,Croatia,Park Maksimir--Zagreb,mallar3,2
2024/03/31,Croatia,Obrovac,mallar3,2
2020/03/01,Greece,Λιμνοθάλασσα Ωρωπού (Oropos lagoon),mallar3,43
2020/03/02,Greece,Tafros 66--From Polyplatanos to Ayios Georgios,mallar3,2
2020/03/03,Greece,Κάμπος Σπάτων (Spata fields),mallar3,2
2020/03/05,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,2
2020/03/06,Greece,Εθνικό Πάρκο Σχοινιά (Schinias National Park),mallar3,10
2020/03/07,Greece,ΕΠ Σχοινιά--Αγία Τριάδα (Schinias NP--Agia Triada),mallar3,2
2020/03/08,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,1
2020/03/09,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,30
2020/03/10,Greece,Κάμπος Σπάτων (Spata fields),mallar3,4
2020/03/11,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,4
2020/03/12,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,4
2020/03/13,Greece,Diagoras Airport Rodos,mallar3,1
2020/03/14,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,3
2020/03/15,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,8
2020/03/17,Greece,Κάμπος Σπάτων (Spata fields),mallar3,2
2020/03/18,Greece,ΕΠ Σχοινιά--Μεγάλο Έλος (Schinias NP--Marsh),mallar3,1
2020/03/19,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,7
2020/03/20,Greece,ΕΠ Πρεσπών (Prespa Lakes NP),mallar3,20
2020/03/21,Greece,Υγρότοπος Ανθεμούντα & ρέματος Θέρμης (Anthemountas & Thermis stream wetland),mallar3,1
2020/03/22,Greece,Λιμνοθάλασσα Γιάλοβας και πέριξ (Gialova Lagoon and surrounding areas),mallar3,8
2020/03/24,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,2
2020/03/27,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,4
2020/03/28,Greece,"Λ/θ Αλυκή Νάξου (Alyki lagoon, Naxos)",mallar3,2
2020/03/30,Greece,Tafros 66--From Polyplatanos to Ayios Georgios,mallar3,5
2020/03/31,Greece,Κάμπος Σπάτων (Spata fields),mallar3,3
2021/03/01,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,56
2021/03/02,Greece,Λίμνη  Ορεστιάδα (Lake Orestiada),mallar3,15
2021/03/03,Greece,Tafros 66--From Polyplatanos to Ayios Georgios,mallar3,1
2021/03/05,Greece,Λθ Έλος (Elos Lagoon),mallar3,1
2021/03/06,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,2
2021/03/07,Greece,Εθνικό Πάρκο Σχοινιά (Schinias National Park),mallar3,24
2021/03/08,Greece,Κάμπος Σπάτων (Spata fields),mallar3,2
2021/03/09,Greece,Λίμνη Ορεστιάδα--Πολυκάρπη (Lake Orestiada--Polikarpi village),mallar3,12
2021/03/10,Greece,"Λ/θ Αλυκή Νάξου (Alyki lagoon, Naxos)",mallar3,20
2021/03/11,Greece,"dam lake koronia, kolhciko, GR",mallar3,1
2021/03/12,Greece,Λίμνη Άγρα (Lake Agra),mallar3,2
2021/03/13,Greece,"ΕΠ Λίμνης Κερκίνης--Ανατολικό ανάχωμα, Λιμνοχώρι προς Μεγαλοχώρι (Lake Kerkini NP--East Embankment, Limnochori to Megalochori)",mallar3,5
2021/03/14,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,2
2021/03/15,Greece,Λίμνη Κλαδέρι & γύρω περιοχή (Kladeri pond & surounding area),mallar3,1
2021/03/16,Greece,Εθνικό Πάρκο Σχοινιά (Schinias National Park),mallar3,6
2021/03/17,Greece,Αλυκές Κίτρους (Kitros saltpans),mallar3,2
2021/03/18,Greece,Έλος Τσαΐρια (Tsairia marsh),mallar3,5
2021/03/19,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,2
2021/03/20,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,1
2021/03/21,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,1
2021/03/22,Greece,"Λ/θ Αλυκή Νάξου (Alyki lagoon, Naxos)",mallar3,45
2021/03/23,Greece,"Λ/θ Αλυκή Νάξου (Alyki lagoon, Naxos)",mallar3,25
2021/03/24,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,1
2021/03/25,Greece,Εθνικό Πάρκο Δέλτα Έβρου (Evros Delta National Park),mallar3,135
2021/03/26,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,25
2021/03/27,Greece,"Mavrohorion,Kastoria, Western Macedonia, GR (40,507, 21,322)",mallar3,4
2021/03/28,Greece,Βαρικό Σπάτων (Variko),mallar3,1
2021/03/29,Greece,"Λ/θ Αλυκή Νάξου (Alyki lagoon, Naxos)",mallar3,34
2021/03/31,Greece,Βαρικό Σπάτων (Variko),mallar3,1
2022/03/01,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,6
2022/03/02,Greece,Λθ Έλος (Elos Lagoon),mallar3,45
2022/03/03,Greece,"Λίμνη Παμβώτιδα* (Lake Pamvotida, use more precise loc.)",mallar3,1
2022/03/04,Greece,"Lake Orestias , Kastoria , Western Macedonia,GR",mallar3,8
2022/03/05,Greece,Λ/θ Μέσων (Mesa lagoon),mallar3,4
2022/03/06,Greece,"ΕΠ Λ/θ Μεσολογγίου* (Messolonghi Lagoons NP, use more precise loc.)",mallar3,10
2022/03/07,Greece,ΕΠ Κοτυχίου & Στροφυλιάς--Δάσος Στροφυλιάς (Kotychi & Strofylia NP--Strofylia forest),mallar3,3
2022/03/08,Greece,Λιμνοθάλασσα Γιάλοβας και πέριξ (Gialova Lagoon and surrounding areas),mallar3,1
2022/03/09,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,2
2022/03/10,Greece,"Μαυροχώρι, GR (40,512, 21,316)",mallar3,8
2022/03/11,Greece,Βραυρώνα--Υγρότοπος & εκβολές Ερασίνου (Vravrona--Wetland & Erasinos estuary),mallar3,2
2022/03/12,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,7
2022/03/13,Greece,"Lake Orestias , Kastoria , Western Macedonia,GR",mallar3,14
2022/03/14,Greece,Υγρολίβαδα κάμπου Φλώρινας (NE of Florina),mallar3,1
2022/03/15,Greece,ΕΠ Λιμνών Κορώνειας και Βόλβης--Λίμνη Κορώνεια (Lake Volvi & Koroneia NP--Lake Koroneia),mallar3,5
2022/03/16,Greece,"Πάρκο Αγίας Βαρβάρας Δράμας (Agia Varvara Park, Drama)",mallar3,32
2022/03/17,Greece,Λίμνη  Ορεστιάδα (Lake Orestiada),mallar3,32
2022/03/18,Greece,"Μικρό Λιμανάκι Αλίμου (Mikro Limanaki, Alimos)",mallar3,1
2022/03/19,Greece,ΕΠ Λ/θ Μεσολογγίου--Πλώσταινα (Messolonghi Lagoons NP--Plostaina),mallar3,2
2022/03/20,Greece,"Μικρό Λιμανάκι Αλίμου (Mikro Limanaki, Alimos)",mallar3,1
2022/03/21,Greece,Αλυκές Κίτρους (Kitros saltpans),mallar3,5
2022/03/22,Greece,Μητροπολιτικό πάρκο 'Αντώνης Τρίτσης' (Antonis Tritsis Metropolitan park),mallar3,9
2022/03/23,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,25
2022/03/24,Greece,Εθνικό Πάρκο Σχοινιά (Schinias National Park),mallar3,2
2022/03/25,Greece,Βαρικό Σπάτων (Variko),mallar3,2
2022/03/26,Greece,Λ/θ Τιγκάκι (Tigaki lagoon),mallar3,25
2022/03/27,Greece,Λίμνη Χειμαδίτιδα (Lake Chimaditida),mallar3,13
2022/03/28,Greece,Λιμνοθάλασσα Γιάλοβας και πέριξ (Gialova Lagoon and surrounding areas),mallar3,1
2022/03/29,Greece,ΕΠ Αξιού--Λιμνοθάλασσα Καλοχωρίου (Axios NP--Kalochori lagoon),mallar3,1
2022/03/30,Greece,Μητροπολιτικό πάρκο 'Αντώνης Τρίτσης' (Antonis Tritsis Metropolitan park),mallar3,3
2022/03/31,Greece,Λίμνη Ψαλίδι (Lake Psalidi),mallar3,2
2023/03/01,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,3
2023/03/02,Greece,Υγρότοπος Αρτέμιδας (Artemis lagoon),mallar3,6
2023/03/03,Greece,Λ/θ Χαλικιοπούλου (Chalikiopoulou lagoon),mallar3,6
2023/03/04,Greece,Λιμνοθάλασσα Ωρωπού (Oropos lagoon),mallar3,2
2023/03/05,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,9
2023/03/06,Greece,Αλυκές Κίτρους (Kitros saltpans),mallar3,2
2023/03/07,Greece,Ιλύπεδα και παραλιακό μέτωπο Απαλού (Apalos mudflats and seafront),mallar3,5
2023/03/08,Greece,Λιμνοθάλασσα Ωρωπού (Oropos lagoon),mallar3,2
2023/03/09,Greece,Ιλύπεδα και παραλιακό μέτωπο Απαλού (Apalos mudflats and seafront),mallar3,5
2023/03/10,Greece,Ιλύπεδα και παραλιακό μέτωπο Απαλού (Apalos mudflats and seafront),mallar3,4
2023/03/11,Greece,Κηφισός--Κόκκινος Μύλος (Kifissos River--Kokkinos Mylos),mallar3,3
2023/03/12,Greece,Εθνικό Πάρκο Σχοινιά (Schinias National Park),mallar3,2
2023/03/13,Greece,Μητροπολιτικό πάρκο 'Αντώνης Τρίτσης' (Antonis Tritsis Metropolitan park),mallar3,10
2023/03/14,Greece,Ρέμα Ποδονίφτη (Podoniftis Stream),mallar3,2
2023/03/16,Greece,ΕΠ Αξιού--Εκβολές Γαλλικού (Axios NP--Gallikos river estuary),mallar3,5
2023/03/17,Greece,"Λίμνη Παμβώτιδα* (Lake Pamvotida, use more precise loc.)",mallar3,2
2023/03/18,Greece,ΕΠ Υγροτόπων Αμβρακικού--Κόπραινα (Amvrakikos Wetlands NP--Koprena),mallar3,30
2023/03/19,Greece,Λίμνη Ισμαρίδα (Lake Ismarida),mallar3,6
2023/03/20,Greece,Tαμιευτήρας Καλαμακίου (Kalamaki reservoir),mallar3,1
2023/03/21,Greece,Λθ Προφήτη Ηλία (Profitis Ilias Lagoon),mallar3,1
2023/03/22,Greece,Ρέμα Ποδονίφτη (Podoniftis Stream),mallar3,4
2023/03/23,Greece,ΕΠ Αξιού--Δέλτα Αξιού (Axios NP--Axios Delta),mallar3,1
2023/03/24,Greece,Υγρότοπος Βουρκάρι Μεγάρων (Vourkari wetland),mallar3,3
2023/03/25,Greece,Υγρότοπος Βουρκάρι Μεγάρων (Vourkari wetland),mallar3,1
2023/03/26,Greece,Λ/θ Μέσων (Mesa lagoon),mallar3,4
2023/03/27,Greece,"Λίμνη Κάρλα* (Lake Karla, use more precise loc.)",mallar3,6
